Index,Class
5795,5
5796,5
5797,2
5798,7
5799,7
5800,10
5801,2
5802,5
5803,10
5804,9
5805,5
5806,0
5807,3
5808,14
5809,5
5810,7
5811,3
5812,9
5813,3
5814,1
5815,8
5816,10
5817,9
5818,16
5819,9
5820,10
5821,13
5822,9
5823,16
5824,12
5825,11
5826,8
5827,3
5828,7
5829,9
5830,11
5831,6
5832,10
5833,4
5834,5
5835,10
5836,13
5837,16
5838,10
5839,8
5840,6
5841,3
5842,7
5843,1
5844,9
5845,11
5846,8
5847,12
5848,11
5849,4
5850,2
5851,10
5852,3
5853,10
5854,6
5855,13
5856,2
5857,9
5858,6
5859,7
5860,3
5861,10
5862,10
5863,11
5864,9
5865,5
5866,7
5867,8
5868,9
5869,3
5870,7
5871,6
5872,16
5873,10
5874,9
5875,12
5876,8
5877,6
5878,2
5879,10
5880,2
5881,11
5882,12
5883,8
5884,13
5885,11
5886,15
5887,12
5888,10
5889,13
5890,5
5891,12
5892,2
5893,10
5894,12
5895,15
5896,9
5897,10
5898,3
5899,9
5900,7
5901,10
5902,15
5903,10
5904,10
5905,8
5906,8
5907,11
5908,10
5909,10
5910,11
5911,2
5912,13
5913,3
5914,9
5915,3
5916,16
5917,6
5918,17
5919,12
5920,16
5921,13
5922,5
5923,7
5924,3
5925,8
5926,8
5927,13
5928,11
5929,7
5930,3
5931,2
5932,1
5933,1
5934,9
5935,12
5936,12
5937,12
5938,8
5939,9
5940,10
5941,12
5942,7
5943,1
5944,11
5945,3
5946,8
5947,12
5948,10
5949,9
5950,4
5951,2
5952,14
5953,13
5954,18
5955,14
5956,12
5957,7
5958,13
5959,4
5960,13
5961,4
5962,11
5963,6
5964,13
5965,5
5966,4
5967,7
5968,3
5969,8
5970,13
5971,9
5972,11
5973,3
5974,7
5975,16
5976,11
5977,10
5978,4
5979,12
5980,8
5981,6
5982,14
5983,13
5984,8
5985,10
5986,18
5987,14
5988,13
5989,4
5990,6
5991,6
5992,10
5993,13
5994,9
5995,17
5996,6
5997,16
5998,12
5999,6
6000,8
6001,8
6002,8
6003,2
6004,13
6005,9
6006,6
6007,10
6008,9
6009,9
6010,9
6011,7
6012,3
6013,8
6014,10
6015,10
6016,14
6017,9
6018,13
6019,12
6020,14
6021,7
6022,13
6023,8
6024,1
6025,6
6026,9
6027,8
6028,3
6029,10
6030,8
6031,2
6032,12
6033,3
6034,6
6035,7
6036,10
6037,3
6038,7
6039,5
6040,2
6041,7
6042,5
6043,12
6044,13
6045,10
6046,8
6047,16
6048,12
6049,16
6050,0
6051,8
6052,7
6053,2
6054,9
6055,11
6056,14
6057,8
6058,9
6059,6
6060,9
6061,6
6062,10
6063,8
6064,15
6065,15
6066,5
6067,0
6068,14
6069,11
6070,13
6071,9
6072,12
6073,7
6074,17
6075,8
6076,7
6077,9
6078,9
6079,6
6080,8
6081,13
6082,3
6083,3
6084,7
6085,10
6086,8
6087,10
6088,14
6089,8
6090,13
6091,5
6092,16
6093,5
6094,12
6095,8
6096,10
6097,10
6098,6
6099,15
6100,6
6101,5
6102,6
6103,13
6104,17
6105,5
6106,6
6107,8
6108,15
6109,3
6110,8
6111,11
6112,9
6113,8
6114,7
6115,10
6116,17
6117,4
6118,11
6119,9
6120,7
6121,2
6122,10
6123,9
6124,4
6125,10
6126,7
6127,0
6128,14
6129,6
6130,1
6131,8
6132,5
6133,10
6134,9
6135,15
6136,9
6137,12
6138,18
6139,3
6140,18
6141,3
6142,9
6143,4
6144,11
6145,12
6146,10
6147,10
6148,13
6149,10
6150,6
6151,9
6152,11
6153,9
6154,5
6155,9
6156,11
6157,13
6158,5
6159,16
6160,6
6161,3
6162,1
6163,9
6164,15
6165,6
6166,12
6167,13
6168,6
6169,10
6170,10
6171,8
6172,10
6173,1
6174,10
6175,7
6176,3
6177,12
6178,6
6179,7
6180,3
6181,4
6182,7
6183,15
6184,8
6185,2
6186,10
6187,11
6188,13
6189,5
6190,9
6191,16
6192,2
6193,2
6194,15
6195,9
6196,6
6197,16
6198,4
6199,7
6200,8
6201,2
6202,10
6203,12
6204,7
6205,7
6206,4
6207,14
6208,6
6209,10
6210,13
6211,4
6212,2
6213,2
6214,8
6215,10
6216,5
6217,7
6218,1
6219,12
6220,6
6221,11
6222,4
6223,5
6224,15
6225,8
6226,7
6227,14
6228,4
6229,8
6230,8
6231,1
6232,7
6233,11
6234,7
6235,10
6236,1
6237,2
6238,14
6239,10
6240,7
6241,10
6242,11
6243,12
6244,17
6245,5
6246,12
6247,10
6248,11
6249,4
6250,3
6251,7
6252,9
6253,15
6254,9
6255,16
6256,17
6257,7
6258,7
6259,5
6260,0
6261,14
6262,18
6263,13
6264,12
6265,16
6266,15
6267,9
6268,14
6269,8
6270,9
6271,2
6272,12
6273,7
6274,13
6275,2
6276,4
6277,4
6278,8
6279,8
6280,10
6281,9
6282,10
6283,10
6284,9
6285,2
6286,6
6287,9
6288,5
6289,3
6290,9
6291,10
6292,13
6293,8
6294,11
6295,13
6296,11
6297,7
6298,10
6299,13
6300,8
6301,6
6302,8
6303,9
6304,15
6305,14
6306,8
6307,8
6308,4
6309,15
6310,18
6311,4
6312,5
6313,8
6314,10
6315,2
6316,12
6317,10
6318,10
6319,11
6320,10
6321,8
6322,7
6323,8
6324,8
6325,9
6326,8
6327,16
6328,10
6329,9
6330,5
6331,10
6332,16
6333,6
6334,3
6335,7
6336,1
6337,16
6338,2
6339,12
6340,7
6341,12
6342,4
6343,9
6344,11
6345,13
6346,10
6347,2
6348,12
6349,10
6350,13
6351,15
6352,11
6353,10
6354,10
6355,1
6356,0
6357,10
6358,1
6359,16
6360,8
6361,18
6362,5
6363,12
6364,5
6365,10
6366,7
6367,10
6368,11
6369,10
6370,6
6371,13
6372,11
6373,0
6374,17
6375,6
6376,10
6377,9
6378,8
6379,9
6380,8
6381,12
6382,2
6383,13
6384,8
6385,13
6386,5
6387,13
6388,11
6389,13
6390,10
6391,10
6392,8
6393,16
6394,11
6395,12
6396,0
6397,13
6398,1
6399,9
6400,5
6401,6
6402,10
6403,10
6404,1
6405,10
6406,12
6407,6
6408,3
6409,1
6410,7
6411,10
6412,9
6413,10
6414,10
6415,13
6416,2
6417,15
6418,1
6419,14
6420,3
6421,2
6422,7
6423,3
6424,3
6425,16
6426,2
6427,14
6428,16
6429,10
6430,2
6431,3
6432,5
6433,0
6434,10
6435,16
6436,2
6437,8
6438,13
6439,3
6440,10
6441,8
6442,11
6443,0
6444,3
6445,15
6446,6
6447,10
6448,10
6449,8
6450,16
6451,11
6452,7
6453,10
6454,12
6455,10
6456,2
6457,11
6458,6
6459,10
6460,10
6461,10
6462,6
6463,10
6464,11
6465,8
6466,18
6467,11
6468,11
6469,10
6470,12
6471,11
6472,3
6473,6
6474,10
6475,9
6476,14
6477,16
6478,3
6479,13
6480,10
6481,16
6482,8
6483,7
6484,4
6485,18
6486,11
6487,8
6488,15
6489,7
6490,6
6491,10
6492,7
6493,5
6494,4
6495,8
6496,8
6497,1
6498,9
6499,8
6500,9
6501,6
6502,16
6503,9
6504,2
6505,13
6506,16
6507,3
6508,9
6509,7
6510,6
6511,1
6512,4
6513,11
6514,10
6515,3
6516,7
6517,8
6518,13
6519,6
6520,6
6521,9
6522,11
6523,13
6524,9
6525,13
6526,11
6527,5
6528,10
6529,8
6530,5
6531,11
6532,4
6533,12
6534,8
6535,2
6536,18
6537,3
6538,4
6539,6
6540,9
6541,12
6542,11
6543,7
6544,0
6545,1
6546,5
6547,9
6548,8
6549,10
6550,8
6551,9
6552,4
6553,3
6554,10
6555,12
6556,8
6557,17
6558,4
6559,15
6560,4
6561,1
6562,18
6563,2
6564,17
6565,12
6566,5
6567,6
6568,6
6569,0
6570,5
6571,12
6572,8
6573,7
6574,0
6575,12
6576,3
6577,16
6578,10
6579,11
6580,11
6581,5
6582,12
6583,0
6584,8
6585,8
6586,8
6587,10
6588,10
6589,15
6590,10
6591,14
6592,9
6593,6
6594,11
6595,13
6596,4
6597,13
6598,12
6599,12
6600,10
6601,3
6602,9
6603,12
6604,2
6605,7
6606,3
6607,8
6608,11
6609,15
6610,3
6611,12
6612,8
6613,8
6614,15
6615,6
6616,13
6617,5
6618,12
6619,10
6620,10
6621,16
6622,6
6623,2
6624,14
6625,4
6626,15
6627,7
6628,13
6629,10
6630,10
6631,11
6632,6
6633,9
6634,6
6635,9
6636,11
6637,9
6638,12
6639,0
6640,8
6641,9
6642,15
6643,6
6644,18
6645,12
6646,5
6647,10
6648,8
6649,5
6650,5
6651,9
6652,8
6653,10
6654,11
6655,14
6656,7
6657,6
6658,10
6659,9
6660,14
6661,5
6662,6
6663,13
6664,3
6665,3
6666,7
6667,11
6668,2
6669,14
6670,8
6671,11
6672,12
6673,9
6674,11
6675,16
6676,11
6677,2
6678,14
6679,5
6680,13
6681,11
6682,3
6683,9
6684,10
6685,5
6686,4
6687,9
6688,6
6689,5
6690,4
6691,17
6692,12
6693,14
6694,6
6695,7
6696,2
6697,3
6698,11
6699,9
6700,9
6701,12
6702,3
6703,15
6704,9
6705,4
6706,11
6707,8
6708,10
6709,10
6710,14
6711,12
6712,13
6713,13
6714,6
6715,9
6716,12
6717,7
6718,4
6719,7
6720,3
6721,11
6722,16
6723,0
6724,17
6725,13
6726,13
6727,1
6728,14
6729,5
6730,13
6731,9
6732,10
6733,12
6734,12
6735,9
6736,8
6737,9
6738,13
6739,7
6740,14
6741,6
6742,11
6743,9
6744,13
6745,5
6746,9
6747,10
6748,11
6749,10
6750,6
6751,11
6752,9
6753,1
6754,1
6755,4
6756,14
6757,13
6758,13
6759,6
6760,2
6761,15
6762,3
6763,0
6764,13
6765,15
6766,13
6767,14
6768,11
6769,8
6770,5
6771,12
6772,14
6773,10
6774,16
6775,10
6776,2
6777,12
6778,11
6779,12
6780,9
6781,8
6782,15
6783,10
6784,10
6785,11
6786,2
6787,8
6788,14
6789,17
6790,3
6791,2
6792,3
6793,8
6794,10
6795,15
6796,13
6797,14
6798,10
6799,5
6800,13
6801,7
6802,4
6803,3
6804,6
6805,4
6806,10
6807,5
6808,13
6809,10
6810,2
6811,9
6812,9
6813,16
6814,15
6815,8
6816,5
6817,10
6818,7
6819,7
6820,15
6821,11
6822,8
6823,4
6824,8
6825,10
6826,11
6827,1
6828,13
6829,5
6830,4
6831,9
6832,9
6833,1
6834,16
6835,2
6836,9
6837,2
6838,2
6839,8
6840,9
6841,7
6842,11
6843,6
6844,15
6845,16
6846,6
6847,12
6848,7
6849,3
6850,6
6851,10
6852,2
6853,13
6854,2
6855,5
6856,3
6857,8
6858,11
6859,10
6860,6
6861,10
6862,9
6863,7
6864,7
6865,3
6866,11
6867,16
6868,16
6869,13
6870,8
6871,8
6872,0
6873,10
6874,11
6875,3
6876,9
6877,3
6878,10
6879,17
6880,16
6881,7
6882,8
6883,8
6884,1
6885,11
6886,10
6887,9
6888,13
6889,8
6890,8
6891,8
6892,1
6893,16
6894,8
6895,3
6896,10
6897,9
6898,3
6899,10
6900,10
6901,11
6902,10
6903,13
6904,1
6905,7
6906,13
6907,12
6908,2
6909,10
6910,7
6911,4
6912,7
6913,12
6914,3
6915,5
6916,8
6917,8
6918,11
6919,11
6920,13
6921,3
6922,13
6923,3
6924,8
6925,12
6926,8
6927,13
6928,4
6929,1
6930,16
6931,2
6932,2
6933,8
6934,11
6935,10
6936,9
6937,9
6938,11
6939,13
6940,11
6941,0
6942,8
6943,6
6944,11
6945,10
6946,15
6947,4
6948,16
6949,11
6950,14
6951,3
6952,3
6953,12
6954,17
6955,10
6956,9
6957,11
6958,9
6959,14
6960,12
6961,13
6962,16
6963,10
6964,6
6965,17
6966,17
6967,14
6968,1
6969,8
6970,2
6971,14
6972,9
6973,9
6974,8
6975,9
6976,0
6977,9
6978,2
6979,17
6980,10
6981,7
6982,10
6983,8
6984,15
6985,10
6986,14
6987,16
6988,6
6989,2
6990,3
6991,11
6992,10
6993,3
6994,12
6995,8
6996,9
6997,9
6998,7
6999,2
7000,2
7001,16
7002,15
7003,11
7004,18
7005,5
7006,5
7007,13
7008,12
7009,10
7010,13
7011,8
7012,5
7013,10
7014,1
7015,13
7016,13
7017,12
7018,9
7019,8
7020,6
7021,5
7022,13
7023,9
7024,3
7025,5
7026,13
7027,10
7028,8
7029,8
7030,8
7031,10
7032,13
7033,14
7034,16
7035,9
7036,2
7037,10
7038,13
7039,9
7040,12
7041,11
7042,2
7043,7
7044,10
7045,9
7046,12
7047,12
7048,4
7049,3
7050,4
7051,14
7052,10
7053,6
7054,6
7055,14
7056,4
7057,3
7058,4
7059,11
7060,10
7061,9
7062,10
7063,14
7064,5
7065,3
7066,8
7067,15
7068,17
7069,10
7070,12
7071,4
7072,8
7073,9
7074,16
7075,5
7076,8
7077,14
7078,12
7079,3
7080,2
7081,17
7082,11
7083,10
7084,10
7085,11
7086,10
7087,3
7088,10
7089,7
7090,8
7091,14
7092,9
7093,9
7094,6
7095,10
7096,7
7097,1
7098,13
7099,9
7100,0
7101,14
7102,8
7103,4
7104,9
7105,8
7106,12
7107,10
7108,12
7109,10
7110,6
7111,10
7112,7
7113,16
7114,9
7115,6
7116,6
7117,15
7118,10
7119,7
7120,2
7121,0
7122,8
7123,6
7124,8
7125,2
7126,6
7127,6
7128,8
7129,11
7130,0
7131,8
7132,2
7133,4
7134,15
7135,17
7136,15
7137,5
7138,3
7139,3
7140,7
7141,12
7142,5
7143,2
7144,6
7145,5
7146,13
7147,16
7148,6
7149,12
7150,16
7151,7
7152,9
7153,11
7154,0
7155,12
7156,10
7157,12
7158,3
7159,8
7160,7
7161,5
7162,17
7163,9
7164,2
7165,10
7166,6
7167,9
7168,14
7169,9
7170,9
7171,8
7172,8
7173,16
7174,2
7175,9
7176,3
7177,15
7178,11
7179,6
7180,6
7181,8
7182,10
7183,9
7184,16
7185,13
7186,1
7187,0
7188,10
7189,8
7190,8
7191,16
7192,11
7193,12
7194,9
7195,7
7196,1
7197,16
7198,7
7199,7
7200,9
7201,10
7202,18
7203,10
7204,9
7205,12
7206,15
7207,8
7208,5
7209,17
7210,9
7211,15
7212,12
7213,5
7214,7
7215,8
7216,13
7217,11
7218,17
7219,11
7220,17
7221,14
7222,8
7223,16
7224,13
7225,3
7226,12
7227,7
7228,5
7229,9
7230,15
7231,3
7232,6
7233,14
7234,3
7235,18
7236,11
7237,13
7238,10
7239,14
7240,6
7241,14
7242,9
7243,6
7244,11
7245,9
7246,5
7247,12
7248,9
7249,9
7250,9
7251,17
7252,9
7253,3
7254,10
7255,0
7256,15
7257,15
7258,3
7259,2
7260,2
7261,5
7262,3
7263,13
7264,9
7265,7
7266,16
7267,3
7268,2
7269,17
7270,14
7271,11
7272,14
7273,14
7274,15
7275,2
7276,7
7277,4
7278,5
7279,8
7280,17
7281,11
7282,13
7283,7
7284,2
7285,10
7286,14
7287,10
7288,2
7289,9
7290,16
7291,7
7292,13
7293,2
7294,9
7295,16
7296,12
7297,10
7298,7
7299,12
7300,8
7301,3
7302,15
7303,9
7304,13
7305,11
7306,14
7307,2
7308,13
7309,3
7310,1
7311,7
7312,4
7313,13
7314,14
7315,15
7316,12
7317,2
7318,11
7319,3
7320,10
7321,7
7322,10
7323,7
7324,12
7325,13
7326,10
7327,11
7328,9
7329,8
7330,12
7331,10
7332,8
7333,3
7334,0
7335,2
7336,11
7337,12
7338,11
7339,8
7340,16
7341,6
7342,6
7343,11
7344,7
7345,6
7346,9
7347,10
7348,13
7349,7
7350,8
7351,2
7352,13
7353,3
7354,12
7355,10
7356,12
7357,7
7358,14
7359,8
7360,14
7361,3
7362,10
7363,6
7364,10
7365,6
7366,4
7367,12
7368,3
7369,2
7370,17
7371,16
7372,10
7373,10
7374,3
7375,8
7376,9
7377,9
7378,7
7379,10
7380,15
7381,5
7382,6
7383,5
7384,3
7385,6
7386,9
7387,6
7388,14
7389,11
7390,12
7391,8
7392,13
7393,11
7394,3
7395,7
7396,6
7397,6
7398,16
7399,12
7400,4
7401,9
7402,3
7403,12
7404,15
7405,8
7406,14
7407,9
7408,8
7409,8
7410,10
7411,7
7412,12
7413,13
7414,9
7415,9
7416,9
7417,13
7418,2
7419,10
7420,11
7421,5
7422,10
7423,15
7424,8
7425,6
7426,14
7427,6
7428,4
7429,16
7430,6
7431,2
7432,6
7433,10
7434,3
7435,10
7436,10
7437,3
7438,10
7439,11
7440,9
7441,15
7442,10
7443,9
7444,10
7445,6
7446,10
7447,3
7448,6
7449,17
7450,11
7451,2
7452,12
7453,16
7454,5
7455,10
7456,9
7457,0
7458,10
7459,11
7460,0
7461,9
7462,11
7463,8
7464,13
7465,5
7466,8
7467,8
7468,12
7469,6
7470,6
7471,13
7472,1
7473,7
7474,8
7475,8
7476,2
7477,6
7478,11
7479,9
7480,8
7481,13
7482,1
7483,7
7484,14
7485,16
7486,12
7487,18
7488,9
7489,10
7490,5
7491,8
7492,7
7493,16
7494,6
7495,11
7496,4
7497,10
7498,8
7499,16
7500,7
7501,15
7502,1
7503,10
7504,10
7505,7
7506,12
7507,14
7508,11
7509,7
7510,12
7511,11
7512,15
7513,3
7514,7
7515,10
7516,2
7517,5
7518,8
7519,13
7520,13
7521,8
7522,10
7523,13
7524,14
7525,9
7526,2
7527,10
7528,8
7529,7
7530,6
7531,0
7532,9
7533,2
7534,17
7535,8
7536,14
7537,10
7538,9
7539,11
7540,10
7541,4
7542,4
7543,8
7544,10
7545,10
7546,13
7547,16
7548,13
7549,15
7550,4
7551,10
7552,13
7553,9
7554,8
7555,16
7556,10
7557,15
7558,4
7559,2
7560,15
7561,5
7562,9
7563,14
7564,14
7565,6
7566,1
7567,6
7568,2
7569,8
7570,10
7571,6
7572,9
7573,11
7574,13
7575,10
7576,9
7577,7
7578,0
7579,8
7580,3
7581,12
7582,9
7583,15
7584,2
7585,8
7586,4
7587,6
7588,8
7589,8
7590,10
7591,11
7592,9
7593,10
7594,1
7595,6
7596,10
7597,8
7598,13
7599,9
7600,13
7601,14
7602,7
7603,7
7604,7
7605,13
7606,6
7607,10
7608,15
7609,11
7610,6
7611,5
7612,8
7613,8
7614,12
7615,8
7616,5
7617,14
7618,16
7619,13
7620,11
7621,15
7622,10
7623,12
7624,18
7625,15
7626,2
7627,15
7628,12
7629,11
7630,9
7631,12
7632,12
7633,1
7634,3
7635,3
7636,18
7637,6
7638,6
7639,3
7640,8
7641,0
7642,15
7643,15
7644,10
7645,0
7646,10
7647,9
7648,2
7649,7
7650,15
7651,16
7652,10
7653,12
7654,10
7655,14
7656,16
7657,9
7658,8
7659,7
7660,13
7661,8
7662,6
7663,11
7664,11
7665,1
7666,9
7667,6
7668,14
7669,9
7670,7
7671,3
7672,11
7673,10
7674,4
7675,6
7676,8
7677,16
7678,13
7679,6
7680,13
7681,13
7682,11
7683,18
7684,12
7685,2
7686,9
7687,4
7688,8
7689,14
7690,1
7691,6
7692,12
7693,14
7694,6
7695,7
7696,15
7697,12
7698,10
7699,10
7700,2
7701,8
7702,7
7703,13
7704,11
7705,3
7706,10
7707,6
7708,13
7709,9
7710,10
7711,10
7712,7
7713,6
7714,7
7715,7
7716,12
7717,16
7718,14
7719,4
7720,11
7721,8
7722,5
7723,10
7724,10
7725,7
7726,12
7727,16
7728,2
7729,8
7730,3
7731,2
7732,0
7733,12
7734,16
7735,16
7736,9
7737,5
7738,2
7739,7
7740,11
7741,15
7742,1
7743,7
7744,13
7745,11
7746,14
7747,11
7748,4
7749,7
7750,10
7751,16
7752,16
7753,11
7754,11
7755,7
7756,8
7757,13
7758,8
7759,17
7760,11
7761,15
7762,11
7763,9
7764,11
7765,13
7766,10
7767,13
7768,12
7769,7
7770,7
7771,7
7772,11
7773,2
7774,6
7775,13
7776,16
7777,13
7778,12
7779,9
7780,5
7781,6
7782,10
7783,13
7784,3
7785,3
7786,9
7787,8
7788,2
7789,10
7790,15
7791,15
7792,9
7793,11
7794,5
7795,11
7796,2
7797,9
7798,3
7799,2
7800,2
7801,8
7802,16
7803,12
7804,10
7805,10
7806,7
7807,8
7808,10
7809,11
7810,10
7811,5
7812,9
7813,11
7814,6
7815,6
7816,17
7817,10
7818,13
7819,10
7820,9
7821,12
7822,11
7823,15
7824,16
7825,5
7826,7
7827,9
7828,7
7829,15
7830,9
7831,0
7832,4
7833,9
7834,5
7835,1
7836,10
7837,14
7838,18
7839,7
7840,2
7841,13
7842,9
7843,11
7844,5
7845,17
7846,1
7847,16
7848,16
7849,11
7850,10
7851,8
7852,11
7853,15
7854,10
7855,3
7856,15
7857,5
7858,8
7859,13
7860,9
7861,3
7862,15
7863,8
7864,7
7865,8
7866,1
7867,10
7868,3
7869,10
7870,14
7871,1
7872,6
7873,6
7874,8
7875,8
7876,10
7877,11
7878,6
7879,3
7880,9
7881,16
7882,13
7883,12
7884,10
7885,5
7886,13
7887,3
7888,11
7889,2
7890,8
7891,12
7892,14
7893,10
7894,17
7895,9
7896,13
7897,14
7898,9
7899,8
7900,12
7901,9
7902,9
7903,2
7904,3
7905,5
7906,16
7907,16
7908,13
7909,6
7910,12
7911,4
7912,15
7913,16
7914,7
7915,9
7916,8
7917,14
7918,8
7919,5
7920,12
7921,10
7922,8
7923,16
7924,2
7925,13
7926,9
7927,13
7928,10
7929,15
7930,2
7931,12
7932,12
7933,15
7934,18
7935,5
7936,5
7937,11
7938,12
7939,18
7940,8
7941,15
7942,10
7943,3
7944,13
7945,3
7946,2
7947,12
7948,8
7949,11
7950,8
7951,16
7952,12
7953,12
7954,9
7955,10
7956,4
7957,8
7958,6
7959,11
7960,5
7961,7
7962,13
7963,4
7964,10
7965,12
7966,8
7967,2
7968,7
7969,8
7970,16
7971,7
7972,8
7973,2
7974,10
7975,12
7976,5
7977,12
7978,10
7979,14
7980,8
7981,11
7982,10
7983,10
7984,9
7985,11
7986,9
7987,10
7988,13
7989,11
7990,12
7991,13
7992,11
7993,10
7994,10
7995,11
7996,10
7997,2
7998,6
7999,8
8000,9
8001,16
8002,15
8003,14
8004,12
8005,13
8006,14
8007,4
8008,16
8009,9
8010,10
8011,12
8012,11
8013,2
8014,9
8015,3
8016,16
8017,10
8018,3
8019,17
8020,1
8021,13
8022,16
8023,2
8024,8
8025,17
8026,10
8027,5
8028,15
8029,10
8030,9
8031,2
8032,10
8033,10
8034,3
8035,2
8036,8
8037,9
8038,13
8039,9
8040,9
8041,12
8042,8
8043,8
8044,4
8045,12
8046,10
8047,8
8048,9
8049,13
8050,9
8051,5
8052,10
8053,18
8054,1
8055,3
8056,3
8057,18
8058,10
8059,13
8060,10
8061,9
8062,11
8063,3
8064,13
8065,4
8066,13
8067,13
8068,6
8069,3
8070,11
8071,16
8072,16
8073,10
8074,11
8075,10
8076,10
8077,15
8078,12
8079,11
8080,10
8081,8
8082,16
8083,13
8084,13
8085,10
8086,5
8087,13
8088,5
8089,11
8090,8
8091,11
8092,11
8093,8
8094,16
8095,16
8096,0
8097,18
8098,6
8099,7
8100,8
8101,1
8102,3
8103,8
8104,9
8105,16
8106,16
8107,10
8108,9
8109,1
8110,5
8111,3
8112,11
8113,10
8114,9
8115,1
8116,14
8117,8
8118,14
8119,14
8120,3
8121,11
8122,12
8123,0
8124,8
8125,10
8126,4
8127,11
8128,9
8129,2
8130,16
8131,9
8132,5
8133,9
8134,2
8135,12
8136,1
8137,11
8138,4
8139,16
8140,10
8141,11
8142,12
8143,2
8144,12
8145,17
8146,10
8147,2
8148,13
8149,1
8150,14
8151,10
8152,8
8153,8
8154,10
8155,10
8156,8
8157,6
8158,10
8159,10
8160,12
8161,9
8162,18
8163,12
8164,7
8165,10
8166,5
8167,8
8168,16
8169,11
8170,12
8171,1
8172,7
8173,1
8174,8
8175,8
8176,1
8177,5
8178,8
8179,9
8180,9
8181,10
8182,5
8183,11
8184,0
8185,10
8186,11
8187,10
8188,3
8189,11
8190,7
8191,3
8192,10
8193,15
8194,7
8195,18
8196,3
8197,9
8198,2
8199,8
8200,10
8201,5
8202,14
8203,3
8204,8
8205,10
8206,13
8207,9
8208,8
8209,7
8210,7
8211,7
8212,9
8213,6
8214,12
8215,8
8216,0
8217,10
8218,8
8219,8
8220,16
8221,7
8222,3
8223,8
8224,8
8225,16
8226,12
8227,8
8228,9
8229,10
8230,0
8231,8
8232,14
8233,10
8234,2
8235,16
8236,12
8237,10
8238,2
8239,13
8240,10
8241,17
8242,7
8243,10
8244,8
8245,7
8246,10
8247,5
8248,8
8249,9
8250,2
8251,12
8252,4
8253,11
8254,8
8255,3
8256,13
8257,3
8258,6
8259,1
8260,9
8261,8
8262,12
8263,12
8264,9
8265,11
8266,6
8267,14
8268,10
8269,9
8270,13
8271,9
8272,10
8273,4
8274,2
8275,13
8276,7
8277,12
8278,0
8279,8
8280,11
8281,1
8282,15
8283,16
8284,4
8285,9
8286,3
8287,16
8288,12
8289,1
8290,4
8291,6
8292,15
8293,3
8294,0
8295,2
8296,9
8297,10
8298,5
8299,9
8300,10
8301,6
8302,2
8303,9
8304,12
8305,1
8306,15
8307,8
8308,3
8309,13
8310,14
8311,9
8312,6
8313,5
8314,4
8315,13
8316,12
8317,11
8318,13
8319,3
8320,9
8321,15
8322,11
8323,9
8324,14
8325,15
8326,2
8327,14
8328,4
8329,6
8330,3
8331,9
8332,9
8333,10
8334,5
8335,4
8336,5
8337,3
8338,10
8339,10
8340,7
8341,11
8342,5
8343,6
8344,8
8345,9
8346,9
8347,8
8348,3
8349,10
8350,8
8351,7
8352,4
8353,8
8354,8
8355,12
8356,11
8357,7
8358,8
8359,2
8360,4
8361,8
8362,12
8363,13
8364,11
8365,10
8366,18
8367,9
8368,18
8369,5
8370,3
8371,0
8372,7
8373,15
8374,11
8375,9
8376,14
8377,17
8378,13
8379,9
8380,4
8381,11
8382,7
8383,0
8384,13
8385,10
8386,7
8387,13
8388,11
8389,2
8390,12
8391,11
8392,10
8393,6
8394,7
8395,6
8396,11
8397,15
8398,10
8399,11
8400,10
8401,18
8402,10
8403,10
8404,10
8405,6
8406,5
8407,14
8408,18
8409,11
8410,10
8411,6
8412,18
8413,7
8414,11
8415,7
8416,7
8417,8
8418,4
8419,8
8420,7
8421,13
8422,10
8423,10
8424,13
8425,7
8426,13
8427,8
8428,12
8429,16
8430,6
8431,10
8432,16
8433,5
8434,3
8435,16
8436,9
8437,8
8438,1
8439,13
8440,9
8441,10
8442,5
8443,10
8444,8
8445,10
8446,7
8447,9
8448,7
8449,12
8450,10
8451,10
8452,13
8453,7
8454,18
8455,4
8456,6
8457,11
8458,16
8459,3
8460,5
8461,7
8462,8
8463,13
8464,4
8465,1
8466,10
8467,1
8468,12
8469,12
8470,12
8471,12
8472,14
8473,3
8474,9
8475,10
8476,18
8477,11
8478,10
8479,6
8480,3
8481,9
8482,8
8483,12
8484,3
8485,2
8486,6
8487,10
8488,8
8489,1
8490,10
8491,4
8492,16
8493,13
8494,8
8495,9
8496,11
8497,6
8498,18
8499,1
8500,7
8501,0
8502,13
8503,6
8504,1
8505,5
8506,17
8507,10
8508,2
8509,16
8510,3
8511,3
8512,10
8513,16
8514,8
8515,16
8516,9
8517,10
8518,10
8519,11
8520,9
8521,10
8522,8
8523,3
8524,6
8525,4
8526,10
8527,11
8528,12
8529,9
8530,11
8531,10
8532,10
8533,12
8534,2
8535,13
8536,6
8537,11
8538,12
8539,2
8540,9
8541,9
8542,7
8543,9
8544,18
8545,16
8546,8
8547,3
8548,3
8549,5
8550,5
8551,12
8552,5
8553,1
8554,7
8555,8
8556,2
8557,9
8558,3
8559,16
8560,10
8561,6
8562,6
8563,10
8564,8
8565,15
8566,12
8567,16
8568,15
8569,7
8570,10
8571,12
8572,17
8573,12
8574,15
8575,3
8576,10
8577,13
8578,8
8579,10
8580,5
8581,6
8582,12
8583,4
8584,1
8585,13
8586,7
8587,5
8588,12
8589,9
8590,5
8591,3
8592,10
